Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
231,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'sigmoid')]",0.9863636363636363,0.9743589743589743,0.95,16916
232,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,21872
233,"(1500, 'mfcc')","[(16, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,61380
234,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,1.0,0.95,27760
235,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,28572
236,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (128, 3, 'relu')]",0.9954545454545455,1.0,0.975,430192
237,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,59072
238,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,59072
239,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,0.9523809523809523,1.0,16820
240,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,51620
241,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,59072
242,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,29700
243,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,21872
244,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9818181818181818,0.95,0.95,16820
245,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,17772
246,"(750, 'mfcc')","[(4, 3, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,39836
247,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,10744
248,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 3, 'relu'), (4, 3, 'relu')]",0.9954545454545455,1.0,0.975,40196
249,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9818181818181818,0.9736842105263158,0.925,28572
250,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,51620
251,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'sigmoid'), (2, 3, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,16976
252,"(750, 'mfcc')","[(8, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,19756
254,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9590909090909091,0.8604651162790697,0.925,10744
255,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,0.975,0.975,18036
256,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (8, 5, 'sigmoid')]",0.9863636363636363,0.9512195121951219,0.975,15528
257,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 3, 'relu'), (4, 3, 'relu')]",1.0,1.0,1.0,39668
258,"(1500, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'sigmoid'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,51776
259,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9818181818181818,0.9736842105263158,0.925,11696
260,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'relu'), (4, 5, 'sigmoid')]",0.9727272727272728,0.9047619047619048,0.95,11696
261,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'sigmoid'), (2, 3, 'relu'), (2, 5, 'sigmoid')]",0.9681818181818181,0.9024390243902439,0.925,8464
262,"(750, 'mel-spectrogram')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,34436
264,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,16820
265,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 3, 'sigmoid')]",0.9818181818181818,0.9285714285714286,0.975,19192
266,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,29756
267,"(750, 'mfcc')","[(4, 3, 'relu'), (4, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9818181818181818,0.95,0.95,20400
268,"(750, 'spectrogram')","[(4, 5, 'relu'), (2, 5, 'sigmoid'), (2, 3, 'relu'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,87344
269,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9863636363636363,0.9743589743589743,0.95,11696
272,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9636363636363636,0.8809523809523809,0.925,22068
273,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (4, 3, 'sigmoid')]",0.9818181818181818,0.9285714285714286,0.975,29908
274,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,18036
275,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9772727272727273,0.972972972972973,0.9,10872
279,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'sigmoid'), (4, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,12052
280,"(750, 'spectrogram')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,168504
281,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,17772
282,"(750, 'mfcc')","[(16, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.9818181818181818,0.9736842105263158,0.925,20468
283,"(750, 'mfcc')","[(8, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9818181818181818,0.95,0.95,12052
284,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.990909090909091,1.0,0.95,11928
285,"(750, 'mfcc')","[(4, 3, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9545454545454546,0.8409090909090909,0.925,19448
286,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 3, 'relu'), (2, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,22772
287,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,18188
288,"(750, 'mel-spectrogram')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,34172
289,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu')]",1.0,1.0,1.0,17772
290,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu')]",0.990909090909091,0.975,0.975,16820
292,"(1500, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",1.0,1.0,1.0,71928
293,"(750, 'spectrogram')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,412588
294,"(750, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'sigmoid')]",0.9772727272727273,0.9069767441860465,0.975,18188
295,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid')]",0.9727272727272728,0.9473684210526315,0.9,10872
297,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'relu'), (4, 3, 'sigmoid')]",0.9863636363636363,0.9512195121951219,0.975,20144
298,"(1500, 'mfcc')","[(8, 5, 'relu'), (2, 5, 'relu'), (2, 3, 'relu'), (4, 5, 'sigmoid'), (32, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,425472
299,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'sigmoid')]",0.9727272727272728,0.8695652173913043,1.0,17924
