Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
232,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
233,"(6000, 'spectrogram')","[(64, 3, 'relu'), (64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,298122384
234,"(6000, 'spectrogram')","[(64, 3, 'relu'), (8, 5, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,36578192
235,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",1.0,1.0,1.0,148990552
236,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
237,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,73067184
238,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,36551312
239,"(6000, 'spectrogram')","[(64, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,303795404
240,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
241,"(6000, 'spectrogram')","[(16, 5, 'relu'), (16, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,73056336
242,"(6000, 'spectrogram')","[(16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,74496728
243,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,73067184
244,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,71654832
245,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,286599024
246,"(6000, 'spectrogram')","[(32, 3, 'sigmoid')]",1.0,1.0,1.0,151899224
247,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36551424
248,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
249,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
250,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
251,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,36551312
252,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,286599024
253,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,148990552
254,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
255,"(6000, 'spectrogram')","[(32, 5, 'relu'), (64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,292248432
256,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",1.0,1.0,1.0,303795544
257,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
258,"(6000, 'spectrogram')","[(64, 3, 'relu'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,36578192
259,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,148990552
260,"(6000, 'spectrogram')","[(32, 5, 'relu'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,35830800
261,"(6000, 'spectrogram')","[(8, 5, 'relu')]",0.8181818181818182,0.0,0.0,37249676
262,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,148990552
263,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
264,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
265,"(6000, 'spectrogram')","[(32, 5, 'relu'), (8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35830648
266,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,303795544
267,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,36578304
268,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
269,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
270,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
271,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,36551312
272,"(6000, 'spectrogram')","[(64, 5, 'relu'), (8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35859576
273,"(6000, 'spectrogram')","[(32, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36551424
274,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,36578304
275,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
276,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,35859840
277,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,297978060
278,"(6000, 'spectrogram')","[(32, 3, 'relu'), (8, 5, 'sigmoid'), (2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,8981060
279,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36578304
280,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
281,"(6000, 'spectrogram')","[(32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,148990552
282,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,36578304
283,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,297978200
284,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36578304
285,"(6000, 'spectrogram')","[(32, 3, 'relu')]",0.8181818181818182,0.0,0.0,151899084
286,"(6000, 'spectrogram')","[(32, 5, 'sigmoid'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,35830912
287,"(6000, 'spectrogram')","[(64, 5, 'relu')]",1.0,1.0,1.0,297978060
288,"(6000, 'spectrogram')","[(64, 3, 'sigmoid'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,36578304
289,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,35859840
290,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
291,"(6000, 'spectrogram')","[(32, 5, 'relu'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,71654832
292,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",1.0,1.0,1.0,297978200
293,"(6000, 'spectrogram')","[(32, 5, 'relu')]",1.0,1.0,1.0,148990412
294,"(6000, 'spectrogram')","[(64, 5, 'sigmoid'), (8, 5, 'sigmoid')]",1.0,1.0,1.0,35859840
295,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
296,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
297,"(6000, 'spectrogram')","[(64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,297978200
298,"(6000, 'spectrogram')","[(64, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,303795544
299,"(6000, 'spectrogram')","[(64, 5, 'relu')]",0.8181818181818182,0.0,0.0,297978060
