Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
239,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
240,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
241,"(6000, 'spectrogram')","[(8, 3, 'relu')]",0.9954545454545455,1.0,0.975,37976844
242,"(6000, 'spectrogram')","[(8, 5, 'relu'), (16, 5, 'sigmoid')]",1.0,1.0,1.0,71613936
243,"(6000, 'spectrogram')","[(4, 5, 'relu'), (2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,9134240
244,"(6000, 'spectrogram')","[(8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,37249676
245,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,146107352
246,"(6000, 'spectrogram')","[(8, 5, 'relu')]",0.8181818181818182,0.0,0.0,37249676
247,"(6000, 'spectrogram')","[(16, 3, 'relu')]",0.8181818181818182,0.0,0.0,75950924
248,"(6000, 'spectrogram')","[(8, 5, 'relu'), (16, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,71613936
249,"(6000, 'spectrogram')","[(4, 5, 'relu'), (16, 3, 'relu')]",0.8181818181818182,0.0,0.0,73047992
250,"(6000, 'spectrogram')","[(8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,37249676
251,"(6000, 'spectrogram')","[(8, 5, 'relu'), (16, 5, 'relu')]",0.8181818181818182,0.0,0.0,71613784
252,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 5, 'relu')]",1.0,1.0,1.0,143249880
253,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
254,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
255,"(6000, 'spectrogram')","[(16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,74496728
256,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid')]",0.6681818181818182,0.3058823529411765,0.65,35128220
257,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,143223600
258,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 5, 'relu')]",0.8181818181818182,0.0,0.0,143249880
259,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,146107352
260,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
261,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,146107352
262,"(6000, 'spectrogram')","[(16, 5, 'relu'), (64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,286494960
263,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",1.0,1.0,1.0,134660424
264,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 5, 'relu'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,34443548
265,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.8181818181818182,0.0,0.0,148990412
266,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35128068
267,"(6000, 'spectrogram')","[(32, 5, 'relu'), (32, 5, 'relu')]",0.8181818181818182,0.0,0.0,143302776
268,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (4, 5, 'relu')]",0.8181818181818182,0.0,0.0,17576052
269,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",1.0,1.0,1.0,134660424
270,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.8181818181818182,0.0,0.0,74496588
271,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,143223448
272,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (16, 5, 'sigmoid'), (32, 5, 'relu')]",1.0,1.0,1.0,134711688
273,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35128068
274,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35128068
275,"(6000, 'spectrogram')","[(16, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,74496728
276,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,134650408
277,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",0.8181818181818182,0.0,0.0,134660424
278,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (16, 5, 'sigmoid'), (32, 5, 'relu'), (16, 3, 'relu')]",0.8181818181818182,0.0,0.0,66013944
279,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (16, 5, 'sigmoid'), (32, 5, 'relu')]",1.0,1.0,1.0,134711688
280,"(6000, 'spectrogram')","[(32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,148990412
281,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,134660424
282,"(6000, 'spectrogram')","[(16, 5, 'sigmoid'), (32, 3, 'relu'), (8, 5, 'relu')]",0.8181818181818182,0.0,0.0,35128220
283,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,35118204
284,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",0.8181818181818182,0.0,0.0,134660424
285,"(6000, 'spectrogram')","[(16, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,75950924
286,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,35128068
287,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (16, 5, 'sigmoid'), (32, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,134711688
288,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (16, 5, 'relu')]",1.0,1.0,1.0,67355400
289,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'relu')]",0.9,1.0,0.45,35128068
290,"(6000, 'spectrogram')","[(16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,74496588
291,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (16, 5, 'sigmoid'), (32, 5, 'relu')]",1.0,1.0,1.0,134711688
292,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 5, 'relu'), (8, 5, 'sigmoid')]",0.95,1.0,0.725,34417148
293,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,146107352
294,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid'), (32, 5, 'relu')]",1.0,1.0,1.0,134650408
295,"(6000, 'spectrogram')","[(16, 5, 'relu'), (8, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,36530704
296,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,35118204
297,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'sigmoid'), (8, 5, 'sigmoid'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,67355524
298,"(6000, 'spectrogram')","[(16, 5, 'relu'), (32, 3, 'relu'), (16, 5, 'sigmoid'), (32, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,134711812
299,"(6000, 'spectrogram')","[(8, 5, 'relu'), (32, 3, 'relu'), (8, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,35118204
