Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
252,"(750, 'mfcc')","[(8, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,15300
253,"(1500, 'mel-spectrogram')","[(4, 5, 'relu'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,103548
254,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,13316
255,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (4, 5, 'sigmoid')]",0.9863636363636363,0.9743589743589743,0.95,19596
256,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'sigmoid')]",0.9954545454545455,1.0,0.975,17924
257,"(750, 'mfcc')","[(4, 5, 'relu'), (8, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,15700
258,"(750, 'mfcc')","[(16, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,19332
259,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9727272727272728,0.9047619047619048,0.95,13316
260,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9736842105263158,0.925,13316
261,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9090909090909091,1.0,13440
262,"(1500, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,45716
264,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,12308
265,"(1500, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,45716
267,"(750, 'mfcc')","[(16, 5, 'relu'), (4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,46088
268,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'sigmoid')]",0.9681818181818181,0.9024390243902439,0.925,40224
269,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,13316
270,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9736842105263158,0.925,12308
271,"(750, 'mfcc')","[(16, 5, 'relu'), (4, 5, 'relu')]",0.9772727272727273,0.9487179487179487,0.925,46088
272,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,1.0,0.95,22148
273,"(750, 'mfcc')","[(16, 5, 'sigmoid'), (4, 5, 'relu')]",0.990909090909091,0.975,0.975,46240
274,"(750, 'mfcc')","[(16, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,19332
275,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9772727272727273,0.9069767441860465,0.975,13440
