Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
222,"(750, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu'), (64, 5, 'relu')]",0.9954545454545455,1.0,0.975,224876
223,"(750, 'spectrogram')","[(2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,901452
224,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,21452
225,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",0.9818181818181818,1.0,0.9,27568
226,"(375, 'mfcc')","[(2, 5, 'relu')]",0.9090909090909091,0.6923076923076923,0.9,14172
227,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,22024
228,"(1500, 'mfcc')","[(2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,75912
229,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,21872
231,"(750, 'mfcc')","[(4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,64780
232,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.9818181818181818,0.9285714285714286,0.975,11660
233,"(750, 'mfcc')","[(4, 5, 'sigmoid')]",0.9772727272727273,0.9069767441860465,0.975,64920
234,"(750, 'mfcc')","[(4, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,21872
235,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,27568
237,"(750, 'mfcc')","[(4, 5, 'relu')]",0.990909090909091,1.0,0.95,64780
238,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,16652
239,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,21452
